cell_line,drug,moa,n_cells,effect_size,effect_cosine,n_deg,replicate_noise,snr,nn_drug,nn_dist,isolation,ceiling_nir
CVCL_1550,Erdafitinib,Other TK inhibitor,10,2.783188913838088,0.07105086027283469,192,5.044277057561851,0.551751793582754,ETC-206,3.891355793084218,0.7714397422422913,0.31313131313131315
CVCL_1550,Fenofibrate,unclear,11,2.717191679192889,0.08547076566385758,217,4.6288576018760095,0.5870112915315542,ETC-206,3.711559838310482,0.8018306367442024,0.47474747474747475
CVCL_1550,Fluvoxamine (maleate),unclear,16,2.186767289533069,0.052017482844519125,136,3.8384543164075886,0.5696999649535144,ETC-206,3.123702577532624,0.813791781806615,0.8181818181818182
CVCL_1550,Fostamatinib (disodium hexahydrate),Other TK inhibitor,30,1.87322151008655,0.03968475947547945,90,2.838091765262062,0.6600285209289494,Pralsetinib,2.6083967292860155,0.9190670862769523,0.9797979797979798
CVCL_1550,Furosemide,unclear,17,2.317352769837945,0.06101164795258285,134,3.8529820775744614,0.6014439525492863,ETC-206,3.09753557347362,0.803931996336611,0.7272727272727273
CVCL_1550,Gallic acid,Cyclooxygenase inhibitor,23,2.049982062522655,0.03852216740802861,71,3.324895575674953,0.61655532207399,ETC-206,2.7653135399629254,0.8316993652955754,0.9595959595959596
CVCL_1550,Gallic acid (hydrate),Cyclooxygenase inhibitor,13,2.615411697234236,0.07972880893873435,214,4.455984643761116,0.5869436064812541,Busulfan,3.619652711746672,0.8123126539079519,0.3838383838383838
CVCL_1550,Gemfibrozil,unclear,21,2.39832423573888,0.061817929992751264,199,3.3824075996424385,0.7090583157371134,Norepinephrine (hydrochloride),3.11307121912296,0.9203714003752975,0.8787878787878788
CVCL_1550,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,18,2.3166390029178094,0.05915652779685476,127,3.4998770344323455,0.6619201132286499,ETC-206,2.889086354013116,0.8254822456874416,0.9595959595959596
CVCL_1550,Isocorydine,unclear,20,2.10445890302447,0.050730408922507575,121,3.439403299259083,0.611867443250349,Pralsetinib,2.9302168552742214,0.8519550050747028,0.9090909090909091
CVCL_1550,Ixazomib,Proteasome inhibitor,19,2.741399550164948,0.08546622004508342,172,3.558674878370499,0.7703427943999825,Norepinephrine (hydrochloride),3.548503151556912,0.9971417094392606,0.9191919191919192
CVCL_1550,Larotrectinib,Other TK inhibitor,18,2.162101585145395,0.0526287339364947,122,3.588362823764839,0.6025314861770196,ETC-206,3.0350596746171634,0.8458062419208877,0.8181818181818182
CVCL_1550,Lenalidomide (hemihydrate),unclear,14,2.394740436023616,0.06060194153418241,149,4.522804597719192,0.5294812951307384,ETC-206,3.53376490687781,0.781321596042388,0.43434343434343436
CVCL_1550,Lidocaine (hydrochloride),unclear,14,2.6149701248946107,0.07795768728020425,188,4.245036247422989,0.6160065479963962,S-Adenosyl-L-methionine (disulfate tosylate),3.528805469506346,0.8312780536676357,0.6868686868686869
CVCL_1550,Lipoic acid,unclear,8,2.822999518221886,0.08439707672464725,197,6.0679238834778415,0.46523317899694533,Gemfibrozil,4.384720900512374,0.7226064441004925,0.030303030303030304
CVCL_1550,Medroxyprogesterone acetate,unclear,18,2.285064709339131,0.055328273448937204,85,3.547068260716009,0.6442122173532318,ETC-206,3.1139931978873587,0.8779061943563414,0.9191919191919192
CVCL_1550,Megestrol,unclear,10,2.6289697975880495,0.07381309742619191,171,5.4731190058987655,0.48034215860364515,ETC-206,3.6732955776498706,0.671152148106208,0.0707070707070707
CVCL_1550,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,13,2.4853273443849955,0.06475134050981068,102,4.471493448992558,0.5558159421982263,Pralsetinib,3.494522298395432,0.7815112195194558,0.37373737373737376
CVCL_1550,Mozavaptan,unclear,15,2.474368027678735,0.069447011412752,188,4.361381069635377,0.5673358938767528,Fostamatinib (disodium hexahydrate),3.423599504473589,0.7849805944060309,0.494949494949495
CVCL_1550,Naproxen,Cyclooxygenase inhibitor,8,3.02422851735948,0.10418149519957476,241,5.589059703296421,0.5410979087548115,Busulfan,4.40136889603771,0.7874972051992553,0.04040404040404041
CVCL_1550,Neratinib (maleate),EGFR/ERBB inhibitor,20,2.4792137042903875,0.04331454289782366,79,3.3289521483273896,0.7447429683049221,ETC-206,2.7223546449117597,0.8177812487570869,0.98989898989899
CVCL_1550,Norepinephrine (hydrochloride),Adrenoceptor agonist,27,2.1491713108952717,0.04575830884672083,136,2.9235738408156493,0.7351178481935224,Pralsetinib,2.934924334829442,1.003882403740015,0.98989898989899
CVCL_1550,Palmatine (chloride),unclear,17,2.236902006495783,0.05693951630244376,133,3.79583160220133,0.589304858834762,Pralsetinib,3.376736823588912,0.8895907873338293,0.7272727272727273
CVCL_1550,Pasireotide (acetate),unclear,13,2.380047115391688,0.052596944653504285,123,4.8029028537873435,0.49554346357742685,Triclosan,3.6333281925530985,0.7564858801355989,0.36363636363636365
CVCL_1550,Pentamidine (isethionate),unclear,23,1.8533061937235626,0.038785231561730416,94,3.3898475456229784,0.5467225793433038,ETC-206,2.8689575704194477,0.8463382296126822,0.8383838383838383
CVCL_1550,Pralsetinib,Other TK inhibitor,53,1.5031839914312775,0.02392474835906999,58,2.0070186497251115,0.7489636389961593,ETC-206,2.051859271577531,1.0223419059202867,0.98989898989899
CVCL_1550,Proglumide,unclear,8,3.059752854730787,0.09365495006886115,254,5.399145521410998,0.5667105734781455,Fostamatinib (disodium hexahydrate),4.221162559038175,0.7818204829446842,0.37373737373737376
CVCL_1550,Pyridoxine,unclear,8,2.761441496755532,0.07980154721366306,226,5.4738349697606985,0.5044802249265207,Pralsetinib,4.047510818729819,0.7394287261288708,0.13131313131313133
CVCL_1550,Pyridoxine (hydrochloride),unclear,8,3.620865809644945,0.09017935523256704,184,5.315205628685374,0.6812277948577702,ETC-206,4.4144172700567585,0.8305261505279882,0.6666666666666666
CVCL_1550,Radotinib,Other TK inhibitor,15,2.3712793524709457,0.06320760736169506,157,3.9344040812250176,0.6027035615855256,Busulfan,3.418324000709621,0.8688289077936525,0.6767676767676768
CVCL_1550,Raltitrexed,DNA synthesis/repair inhibitor,11,2.5118156571053345,0.0659952166676353,150,4.622595775486686,0.5433777425284131,ETC-206,3.782988248417225,0.8183688196312031,0.35353535353535354
CVCL_1550,Rapamycin,MTOR inhibitor,8,3.042796775483429,0.1063654506531242,259,5.595737322351233,0.5437704810283872,ETC-206,4.348253456563107,0.7770653277799048,0.1111111111111111
CVCL_1550,Resveratrol,unclear,15,2.370887498428946,0.06513255851256838,184,4.120067486155823,0.5754487047592205,ETC-206,3.4532883297582284,0.8381630498436995,0.5959595959595959
CVCL_1550,Retinoic acid,Retinoic receptor agonist,12,2.5188299515688626,0.070428837653147,166,4.486590344415484,0.5614129568802916,ETC-206,3.593688275318661,0.800984266324152,0.4444444444444444
CVCL_1550,Riluzole hydrochloride,unclear,17,2.2098241048350684,0.052122902445746244,93,4.072404804670688,0.5426337043656848,Pralsetinib,3.2722603329457516,0.8035203988544455,0.5858585858585859
CVCL_1550,Ritonavir,unclear,19,1.975470522158268,0.04449599370361179,114,3.478472521006056,0.5679132177208965,ETC-206,2.968997608804134,0.8535348751139279,0.8383838383838383
CVCL_1550,S-Adenosyl-L-methionine (disulfate tosylate),unclear,22,1.9463461929835568,0.043401945342506965,122,3.430998440313314,0.5672827390751654,ETC-206,2.63868235756073,0.7690712786566494,0.8888888888888888
CVCL_1550,Saquinavir,unclear,12,2.4090039183228757,0.06441693318614139,171,4.176140056838767,0.5768494077151309,ETC-206,3.5337495054029806,0.846176003991097,0.6464646464646465
CVCL_1550,Selinexor,unclear,16,2.462868965195413,0.06931139052219182,119,4.051927418625317,0.6078265256861344,Pralsetinib,3.4270409418906267,0.8457804367713248,0.696969696969697
CVCL_1550,Sinomenine,unclear,8,3.082500375176788,0.06594218744928815,149,5.313859299864096,0.580086938932618,ETC-206,4.414501525548687,0.8307524299075042,0.1717171717171717
CVCL_1550,Sodium Salicylate,Cyclooxygenase inhibitor,12,2.4585556943190143,0.06982312103044364,194,4.440670589194137,0.553645140961734,ETC-206,3.332815759651244,0.7505208262376564,0.6060606060606061
CVCL_1550,Sonidegib,Sonic inhibitor,12,2.429186112859335,0.053613280000653796,142,4.232969284868046,0.573872841823623,ETC-206,3.2929318694553915,0.777924820108408,0.6868686868686869
CVCL_1550,Sulfisoxazole,unclear,17,2.2177810626458325,0.051032355585232114,106,3.6150696993969893,0.6134822415777402,ETC-206,3.0181609014574233,0.8348831841225266,0.8585858585858586
CVCL_1550,Terfenadine,unclear,17,2.2698931448723276,0.058912505460005704,158,4.230735655410973,0.536524455733652,ETC-206,3.2773618332469003,0.7746553082453311,0.494949494949495
CVCL_1550,Tetracycline (hydrochloride),unclear,15,2.260608700532024,0.055435769875956886,138,4.035456141971867,0.5601866606899636,ETC-206,3.3844340198759952,0.8386744647464415,0.5252525252525253
CVCL_1550,Thymol,unclear,11,2.5177036221212106,0.0660237803576772,185,4.528305958977355,0.5559923832288474,ETC-206,3.664875808269393,0.8093260131868488,0.41414141414141414
CVCL_1550,Tofacitinib (citrate),JAK/STAT inhibitor,12,2.414268234504574,0.06714414510660094,185,4.304474333904433,0.5608741154496973,ETC-206,3.4348741709873587,0.7979776169025751,0.6565656565656566
CVCL_1550,Tolcapone,unclear,15,2.2317121906941413,0.050801916517143164,118,3.870700477531867,0.5765654572469481,ETC-206,3.1063414193101524,0.8025269424336589,0.7878787878787878
CVCL_1550,Triamcinolone,Glucocorticoid receptor agonist,8,3.1006463782826486,0.08163838497291276,116,5.214587738803751,0.594610069595636,ETC-206,4.090788894551828,0.7844894168930548,0.45454545454545453
CVCL_1550,Triclosan,unclear,30,1.6925624637073589,0.032574467299683496,82,2.9216480239126805,0.5793177172110806,ETC-206,2.685868242953324,0.9192990466238299,0.9696969696969697
CVCL_1550,Trifluridine,DNA synthesis/repair inhibitor,15,2.313775947659006,0.06150192075447525,125,3.9975992446134776,0.5787913710401759,ETC-206,3.211152089074807,0.8032701360451875,0.6868686868686869
CVCL_1550,Trimetrexate,DNA synthesis/repair inhibitor,8,3.0133053909726053,0.10746961559921386,293,5.49022414422353,0.5488492476473874,Demeclocycline,4.334481429450782,0.7894907959288424,0.1414141414141414
CVCL_1550,Tucidinostat,HDAC inhibitor,17,2.477404044020982,0.07113254304250627,142,3.6873415818215323,0.6718672488153794,Pralsetinib,3.5006892220869434,0.9493802362507507,0.8383838383838383
CVCL_1550,Valdecoxib,Cyclooxygenase inhibitor,14,2.431808344343848,0.05615054894127658,142,4.136741883784588,0.5878559534681567,ETC-206,3.296693288520693,0.7969298982475168,0.797979797979798
CVCL_1550,Vemurafenib,RAF inhibitor,10,2.773344230015872,0.0602733126598225,136,5.02388726556054,0.5520315411986929,ETC-206,3.712455487846921,0.7389607472477199,0.42424242424242425
CVCL_1550,Verteporfin,unclear,12,2.479426682620593,0.06603351889740172,149,4.6756241709325,0.5302878486330734,ETC-206,3.7374229284954157,0.7993420326061043,0.3434343434343434
CVCL_1550,Vilanterol,Adrenoceptor agonist,15,2.2679301117288664,0.05812861094824362,140,3.8060013118309524,0.595882640575821,ETC-206,3.403219491261374,0.8941719175667303,0.7777777777777778
CVCL_1550,Vinblastine (sulfate),Microtubule inhibitor,8,3.201849214265848,0.06966531033586365,139,5.471632519354781,0.5851725610117202,Pralsetinib,4.148119540882757,0.7581136938947621,0.36363636363636365
CVCL_1550,Volasertib,unclear,8,3.2630715039430127,0.07150009227076737,190,5.3126717113881305,0.614205371837368,ETC-206,4.238262324157356,0.7977647696680197,0.24242424242424243
CVCL_1550,palbociclib,CDK inhibitor,9,2.896223925326607,0.06932958040121895,156,5.310263312332024,0.5454011891652729,ETC-206,4.150274492904115,0.7815571938336717,0.06060606060606061
CVCL_0397,18β-Glycyrrhetinic acid,unclear,10,2.6792123607959897,0.11490637238954116,249,4.396477859643268,0.6093997163932908,Clopidogrel,3.389490940798718,0.770955990000992,0.8666666666666667
CVCL_0397,8-Hydroxyquinoline,unclear,12,2.665754924558269,0.09691021499776664,132,5.148534692240374,0.5177696342565133,Clopidogrel,3.9310340983906342,0.7635248344184805,0.3333333333333333
CVCL_0397,AT7519,CDK inhibitor,11,2.6009005300629804,0.09203095214012802,129,4.567764670605507,0.56940335538744,Clopidogrel,3.7896856550835505,0.8296586904905472,0.5866666666666667
CVCL_0397,Abiraterone acetate,unclear,9,2.9010962804916183,0.11935813520311822,212,5.157602073125137,0.5624893583024644,Clopidogrel,4.082996442730592,0.7916462698830484,0.38666666666666666
CVCL_0397,Adagrasib,RAS inhibitor,19,1.9823004894534364,0.06008672694332429,126,3.586705160592811,0.5526800784276903,Clopidogrel,2.953594203978853,0.8234839697530876,0.96
CVCL_0397,Adenine,unclear,10,2.690119888641434,0.09156966381868525,130,4.923062273001842,0.5464322284514046,Methyl aminolevulinate (hydrochloride),3.7586924364405747,0.763486673132962,0.4666666666666667
CVCL_0397,Adenosine,unclear,13,2.3571285210729345,0.0798725591854339,160,4.405107680071419,0.5350898757223386,Clopidogrel,3.3830012554565383,0.7679724313576123,0.6666666666666666
CVCL_0397,Amsacrine,DNA synthesis/repair inhibitor,14,2.318581717747612,0.061883464864719406,89,4.628340143770142,0.5009531809948063,Clopidogrel,3.1368741182720568,0.677753583537797,0.7333333333333333
CVCL_0397,Anastrozole,unclear,11,2.6256297126307895,0.10525512791476876,183,4.565799766874676,0.5750645772247811,Clopidogrel,3.779604943545319,0.8278078620457083,0.52
CVCL_0397,Azithromycin (hydrate),unclear,8,3.052057582753753,0.10211287894785459,148,6.009865638903466,0.5078412340863278,Methyl aminolevulinate (hydrochloride),4.194760223432776,0.6979790357173665,0.04
CVCL_0397,Benztropine (mesylate),unclear,10,2.834358015818502,0.12537298145516762,223,4.686819429100069,0.6047508462178446,Clopidogrel,3.6872777215518386,0.786733471884545,0.76
CVCL_0397,Berbamine,unclear,8,2.896884378922739,0.10669190623404412,197,5.27497650851998,0.5491748397824674,Clopidogrel,4.385759413748106,0.8314272881906417,0.25333333333333335
CVCL_0397,Bergenin,unclear,15,2.276365641834048,0.07588067870553383,128,3.979820871244484,0.5719769093834195,Clopidogrel,3.4893752803717835,0.8767669182258098,0.8533333333333334
CVCL_0397,Budesonide,Glucocorticoid receptor agonist,8,2.9200756882949412,0.10728254967039808,196,5.612523850257512,0.5202785353261284,Clopidogrel,4.4302289876654575,0.7893470220999045,0.08
CVCL_0397,Busulfan,DNA synthesis/repair inhibitor,9,2.880100674306059,0.09309112879432269,170,5.542839926848664,0.519607405646931,Methyl aminolevulinate (hydrochloride),4.387862084004625,0.7916270615628814,0.02666666666666667
CVCL_0397,Cabozantinib (S-malate),Multi-TK inhibitor,8,2.9544738219721354,0.1368251452668925,272,5.429109386242201,0.544191249758019,Clopidogrel,3.9595099630534407,0.7293111413608937,0.24
CVCL_0397,Canagliflozin,Glucose transporter inhibitor,8,2.8444831682979754,0.126532285898603,240,5.805723497582582,0.4899446502201451,Clopidogrel,4.217072050273998,0.7263646041755046,0.04
CVCL_0397,Carbamazepine,HDAC inhibitor,10,2.9785766799959736,0.07950971797179585,148,4.929038675859395,0.6042916024546405,Clopidogrel,3.8545649993234674,0.7820115143753483,0.8133333333333334
CVCL_0397,Chlorhexidine (diacetate),unclear,9,2.9383964986503015,0.08933303571319295,128,4.933535542887412,0.595596499327249,Clopidogrel,4.311175490472143,0.8738511059654746,0.41333333333333333
CVCL_0397,Ciclopirox,unclear,11,2.44199061238444,0.08753324841367793,159,4.675984560786432,0.5222409485402008,Clopidogrel,3.587822664034058,0.7672871065747572,0.52
CVCL_0397,Clopidogrel,unclear,79,1.3968908827398072,0.029898518942431895,40,1.7301357435054958,0.8073880260455818,Methyl aminolevulinate (hydrochloride),2.262303092665377,1.3075870498355442,1.0
CVCL_0397,Dapagliflozin ((2S)-1,2-propanediol, hydrate),Glucose transporter inhibitor,9,2.9335517931484802,0.13890028231222473,271,5.364520771471268,0.5468432164060626,Clopidogrel,4.20372660115464,0.783616427307025,0.2
CVCL_0397,Darinaparsin,unclear,8,2.754525807923887,0.09113100568001742,143,6.296034305679114,0.4375017152367269,Methyl aminolevulinate (hydrochloride),4.060399673840667,0.644913842063746,0.0
CVCL_0397,Delamanid,unclear,10,2.5233640908309933,0.0914091772501423,202,5.263504563942808,0.47940760004600075,Clopidogrel,3.818590752581076,0.7254844573974549,0.3466666666666667
CVCL_0397,Demeclocycline,unclear,11,2.571121984676429,0.07700633210412344,164,4.6126789090183165,0.5574032000470682,Clopidogrel,3.5887005308748714,0.7780078782111952,0.7466666666666667
CVCL_0397,Diammonium Glycyrrhizinate,unclear,13,2.473375130987754,0.09108818716714062,156,4.16550234212364,0.5937759549372352,Clopidogrel,3.5865921242453846,0.8610227121891096,0.8133333333333334
CVCL_0397,Docetaxel,Microtubule inhibitor,10,2.6822590576065575,0.10101646958564736,178,5.0583959213828775,0.5302588210361506,Clopidogrel,3.949377620143901,0.7807569200839086,0.37333333333333335
CVCL_0397,Docetaxel (Trihydrate),Microtubule inhibitor,8,3.0781210637578784,0.15270077280302163,281,5.1186624582858204,0.6013526167905795,Clopidogrel,4.044856924266509,0.7902175533608214,0.5466666666666666
CVCL_0397,Eplerenone,unclear,12,2.3903315820880096,0.0790704393097893,153,4.496570834719177,0.531589887038284,Clopidogrel,3.545622687879064,0.7885170318017459,0.7333333333333333
CVCL_0397,Fenofibrate,unclear,10,2.8765288634352966,0.10551534962417175,185,4.794175918529828,0.6000048626328687,Methyl aminolevulinate (hydrochloride),3.660355109130636,0.7635003744821097,0.7066666666666667
CVCL_0397,Furosemide,unclear,8,2.9035811694335325,0.11557566634786776,198,5.262721605681857,0.5517261574883048,Clopidogrel,3.9671676824919833,0.7538243478828257,0.38666666666666666
CVCL_0397,Gallic acid,Cyclooxygenase inhibitor,12,2.701646942521235,0.09442166568321486,134,4.847671264017532,0.557308199211972,Methyl aminolevulinate (hydrochloride),3.993132703486283,0.8237218420988708,0.41333333333333333
CVCL_0397,Gemfibrozil,unclear,13,2.203763493406771,0.06846719504207832,112,4.032424545538782,0.5465107824137403,Clopidogrel,3.418159364533169,0.8476685244649657,0.8666666666666667
CVCL_0397,HI-TOPK-032,unclear,8,2.7470099159557466,0.09653514312102518,181,5.4694241428890455,0.5022484715373944,Clopidogrel,3.9330189772372286,0.7190919691885038,0.38666666666666666
