cell_line,plate,drug,moa,n_cells,effect,perm_p,significant,n_deg,snr,ceiling_nir,identifiable,isolation,redundant,nn_drug
CVCL_0459,plate12,Fedratinib (hydrochloride hydrate),JAK/STAT inhibitor,68,1.2922064065933228,0.004975124378109453,True,1,0.7077019671973174,0.8043478260869565,True,0.9506812662965226,True,Adagrasib
CVCL_0459,plate12,Darolutamide,Androgen receptor antagonist,76,1.2549757957458496,0.004975124378109453,True,2,0.7070095861836458,1.0,True,0.9338529151427316,True,Canagliflozin (hemihydrate)
CVCL_0459,plate12,γ-Oryzanol,DNA methyltransferase inhibitor,68,1.1896787881851196,0.01990049751243781,True,5,0.6456134251636942,0.7608695652173914,False,0.9790266751146252,True,Perindopril (erbumine)
CVCL_0459,plate12,Clobetasol propionate,unclear,61,1.398389458656311,0.004975124378109453,True,5,0.7437058631243639,0.9782608695652174,True,0.9322081555093954,True,Bestatin (hydrochloride)
CVCL_0459,plate12,Budesonide,Glucocorticoid receptor agonist,74,1.5165375471115112,0.004975124378109453,True,8,0.8819250970477894,1.0,True,1.0950865215116246,False,Methylthiouracil
CVCL_0459,plate12,Cinacalcet,unclear,104,1.0542106628417969,0.004975124378109453,True,1,0.7211317074730031,1.0,True,0.9516125073380298,True,Canagliflozin (hemihydrate)
CVCL_0459,plate12,Valdecoxib,Cyclooxygenase inhibitor,78,1.1680022478103638,0.004975124378109453,True,0,0.6594326083234352,0.6521739130434783,False,0.908520512991705,True,Cinacalcet
CVCL_0459,plate12,Pimozide,unclear,67,1.276180624961853,0.004975124378109453,True,3,0.7299342352878286,0.9130434782608695,True,1.0508035333430064,False,Adagrasib
CVCL_0459,plate12,Methotrexate,DNA synthesis/repair inhibitor,104,1.0939671993255615,0.004975124378109453,True,1,0.7082230118753583,0.9130434782608695,True,0.9278128769027075,True,Uridine
CVCL_0459,plate12,5-Fluorouracil,DNA synthesis/repair inhibitor,73,1.0943515300750732,0.18407960199004975,False,0,0.5587018519758263,0.5,False,0.820068650303388,True,Omeprazole
CVCL_0459,plate12,Ixazomib citrate,Proteasome inhibitor,54,2.1241297721862793,0.004975124378109453,True,31,1.1288982756298385,1.0,True,1.2375314290464132,False,Adagrasib
CVCL_0459,plate12,5-Azacytidine,DNA methyltransferase inhibitor,41,1.7176296710968018,0.004975124378109453,True,8,0.7414489202500951,0.5434782608695652,False,0.9460645298603,True,Bicalutamide
CVCL_0459,plate12,Aspirin,Cyclooxygenase inhibitor,58,1.223075032234192,0.07462686567164178,False,0,0.6151958621007243,0.5869565217391305,False,0.8570846091080602,True,Omeprazole
CVCL_0459,plate12,Vismodegib,Sonic inhibitor,53,1.2769579887390137,0.03980099502487562,True,0,0.63576596804166,0.6086956521739131,False,0.8227496778704253,True,Bestatin (hydrochloride)
CVCL_0459,plate12,Dihydroartemisinin,unclear,32,1.6382784843444824,0.004975124378109453,True,22,0.5698194083659681,0.15217391304347827,False,0.788895656554558,True,Dapagliflozin
CVCL_1495,plate12,Ouabain (Octahydrate),unclear,34,2.965869426727295,0.004975124378109453,True,42,1.2587786594009573,1.0,True,1.210137959360694,False,Gefitinib
CVCL_1495,plate12,Gefitinib,EGFR/ERBB inhibitor,65,1.434589147567749,0.004975124378109453,True,0,0.7826331258335333,0.8947368421052632,True,0.9872433764610956,True,Ataluren
CVCL_1495,plate12,Methylthiouracil,unclear,64,1.436944842338562,0.014925373134328358,True,0,0.7851399450322372,0.9473684210526315,True,0.9192323663006383,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Binimetinib,MEK inhibitor,41,1.9000030755996704,0.004975124378109453,True,7,0.763884044234625,0.47368421052631576,False,0.9399576955044452,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Perindopril (erbumine),unclear,50,1.355189561843872,0.5920398009950248,False,0,0.6598346535264922,0.6842105263157895,False,0.8781169335609833,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Dapagliflozin,Glucose transporter inhibitor,55,1.4770474433898926,0.029850746268656716,True,0,0.6925746267280168,0.5263157894736842,False,0.8739004799582523,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Uridine,unclear,68,1.3834264278411865,0.004975124378109453,True,1,0.7645348975096962,0.9473684210526315,True,0.9416054556790638,True,Ataluren
CVCL_1495,plate12,Adagrasib,RAS inhibitor,36,1.6091209650039673,0.07960199004975124,False,0,0.6108501770649744,0.21052631578947367,False,0.8657328250776173,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Bestatin (hydrochloride),unclear,54,1.380060076713562,0.31343283582089554,False,0,0.6692661024615487,0.631578947368421,False,0.8839405961291564,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Ataluren,unclear,89,1.2151294946670532,0.4079601990049751,False,1,0.7799734296611417,0.9473684210526315,True,1.0411176070350643,False,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Canagliflozin (hemihydrate),Glucose transporter inhibitor,87,1.2075798511505127,0.35323383084577115,False,0,0.7301708808984595,0.9473684210526315,True,0.980733920949285,True,Ataluren
CVCL_1495,plate12,Brimonidine,Adrenoceptor agonist,64,1.3040508031845093,0.39303482587064675,False,0,0.6951184625000286,0.9473684210526315,True,0.9455982195485175,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Filgotinib,JAK/STAT inhibitor,66,1.42403244972229,0.004975124378109453,True,0,0.7519946919428893,1.0,True,0.997345404882569,True,Ataluren
CVCL_1495,plate12,Esmolol (hydrochloride),unclear,63,1.3931461572647095,0.029850746268656716,True,0,0.7744980152031897,1.0,True,0.9671579716409124,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Omeprazole,unclear,44,1.3914997577667236,0.6965174129353234,False,0,0.6513192724617134,0.5263157894736842,False,0.9190505742313674,True,Esmolol (hydrochloride)
CVCL_1495,plate12,Bicalutamide,Androgen receptor antagonist,32,1.5932139158248901,0.30845771144278605,False,0,0.6093353987296681,0.3157894736842105,False,0.8247616133179402,True,Filgotinib
CVCL_1495,plate12,Drospirenone,unclear,35,1.6888302564620972,0.014925373134328358,True,0,0.6934622078250229,0.47368421052631576,False,0.8875887072291625,True,Uridine
CVCL_1495,plate12,Darolutamide,Androgen receptor antagonist,33,1.8236500024795532,0.004975124378109453,True,1,0.7125277365313639,0.6842105263157895,False,0.8330829981350618,True,Canagliflozin (hemihydrate)
CVCL_1495,plate12,Cinacalcet,unclear,45,1.5294944047927856,0.029850746268656716,True,0,0.617229280221354,0.3684210526315789,False,0.8158985526224259,True,Ataluren
CVCL_1495,plate12,Methotrexate,DNA synthesis/repair inhibitor,32,1.5693178176879883,0.6119402985074627,False,0,0.5865933283456859,0.21052631578947367,False,0.840129114419277,True,Ataluren
CVCL_1635,plate12,Ouabain (Octahydrate),unclear,35,2.1849277019500732,0.004975124378109453,True,0,0.8954304788213628,1.0,True,1.1060273405622414,False,Dapagliflozin
CVCL_1635,plate12,Gefitinib,EGFR/ERBB inhibitor,44,1.669472098350525,0.03482587064676617,True,0,0.6952305887128033,0.6666666666666666,False,0.9391664230840105,True,Filgotinib
CVCL_1635,plate12,Methylthiouracil,unclear,42,1.6233690977096558,0.36318407960199006,False,0,0.6828080163138174,0.8666666666666667,True,0.9231681176584438,True,Uridine
CVCL_1635,plate12,Binimetinib,MEK inhibitor,51,1.8203848600387573,0.004975124378109453,True,2,0.8190574161555367,1.0,True,1.087984618739791,False,Canagliflozin (hemihydrate)
CVCL_1635,plate12,Perindopril (erbumine),unclear,41,1.5836273431777954,0.6169154228855721,False,0,0.6186436810364266,0.4,False,0.9208792205676641,True,Uridine
CVCL_1635,plate12,Dapagliflozin,Glucose transporter inhibitor,43,1.563011884689331,0.5323383084577115,False,0,0.6674492903241571,0.7333333333333333,False,0.9349809460104723,True,Filgotinib
CVCL_1635,plate12,Uridine,unclear,52,1.634132742881775,0.004975124378109453,True,0,0.7818481026346745,0.9333333333333333,True,1.0161438946020702,False,Filgotinib
CVCL_1635,plate12,Adagrasib,RAS inhibitor,30,1.7273439168930054,0.527363184079602,False,0,0.6306260044202106,0.26666666666666666,False,0.888559112504029,True,Uridine
CVCL_1635,plate12,Bestatin (hydrochloride),unclear,30,1.7756894826889038,0.48756218905472637,False,0,0.622931033372368,0.26666666666666666,False,0.8728087728793565,True,Canagliflozin (hemihydrate)
CVCL_1635,plate12,Ataluren,unclear,34,1.7010093927383423,0.373134328358209,False,0,0.6727124238624952,0.4666666666666667,False,0.9196240455674227,True,Canagliflozin (hemihydrate)
CVCL_1635,plate12,Canagliflozin (hemihydrate),Glucose transporter inhibitor,64,1.4974863529205322,0.12437810945273632,False,0,0.7621883104468389,1.0,True,1.0813741641038068,False,Uridine
CVCL_1635,plate12,Brimonidine,Adrenoceptor agonist,45,1.6981652975082397,0.009950248756218905,True,0,0.6790948842168932,0.7333333333333333,False,0.879238728790386,True,Filgotinib
CVCL_1635,plate12,Filgotinib,JAK/STAT inhibitor,59,1.6462633609771729,0.014925373134328358,True,0,0.8347355342048037,1.0,True,1.0768860381460532,False,Uridine
CVCL_1635,plate12,Esmolol (hydrochloride),unclear,42,1.7747900485992432,0.004975124378109453,True,0,0.7674812880266981,0.9333333333333333,True,0.9465847484826437,True,Filgotinib
CVCL_1635,plate12,Bicalutamide,Androgen receptor antagonist,31,1.8002945184707642,0.06965174129353234,False,0,0.6805862392912874,0.4666666666666667,False,0.8922501769068649,True,Filgotinib
CVCL_1635,plate12,5-Fluorouracil,DNA synthesis/repair inhibitor,31,1.6568280458450317,0.9203980099502488,False,0,0.5709992305047158,0.0,False,0.8514617739968111,True,Canagliflozin (hemihydrate)
CVCL_1239,plate12,Methylthiouracil,unclear,50,1.5814796686172485,0.5472636815920398,False,0,0.682353256440595,0.6666666666666666,False,0.9545178855751947,True,Filgotinib
CVCL_1239,plate12,Binimetinib,MEK inhibitor,43,1.9591108560562134,0.004975124378109453,True,1,0.7829506021457161,0.75,False,0.9900802768847907,True,Filgotinib
CVCL_1239,plate12,Perindopril (erbumine),unclear,33,1.8628681898117065,0.13432835820895522,False,0,0.7142446897180641,0.5833333333333334,False,0.9198972561478935,True,Methylthiouracil
CVCL_1239,plate12,Dapagliflozin,Glucose transporter inhibitor,37,1.8339626789093018,0.07462686567164178,False,0,0.7061668396694394,0.4166666666666667,False,0.9320982707158771,True,Uridine
CVCL_1239,plate12,Uridine,unclear,50,1.763519525527954,0.009950248756218905,True,0,0.8243633497558028,0.9166666666666666,True,0.9858146954316588,True,Filgotinib
CVCL_1239,plate12,Adagrasib,RAS inhibitor,40,1.689601182937622,0.42786069651741293,False,0,0.663372939251777,0.4166666666666667,False,0.9547110686296545,True,Canagliflozin (hemihydrate)
CVCL_1239,plate12,Ataluren,unclear,41,1.7889504432678223,0.07462686567164178,False,0,0.7421993860342829,0.5833333333333334,False,0.9509923405130822,True,Canagliflozin (hemihydrate)
CVCL_1239,plate12,Canagliflozin (hemihydrate),Glucose transporter inhibitor,54,1.6464569568634033,0.12935323383084577,False,0,0.7302688877712491,0.5833333333333334,False,1.0080310383319888,False,Methylthiouracil
CVCL_1239,plate12,Brimonidine,Adrenoceptor agonist,39,1.8074653148651123,0.029850746268656716,True,0,0.7589567664308456,0.8333333333333334,True,0.9863676167351217,True,Filgotinib
CVCL_1239,plate12,Filgotinib,JAK/STAT inhibitor,65,1.6700788736343384,0.004975124378109453,True,0,0.9459265732648566,1.0,True,1.1590462463398412,False,Esmolol (hydrochloride)
CVCL_1239,plate12,Esmolol (hydrochloride),unclear,49,1.6426796913146973,0.22885572139303484,False,0,0.7277818075726976,0.9166666666666666,True,0.9066269581343919,True,Filgotinib
CVCL_1239,plate12,Omeprazole,unclear,38,1.7786509990692139,0.1044776119402985,False,0,0.7193385235506085,0.5833333333333334,False,0.9574839110239101,True,Uridine
CVCL_1239,plate12,Drospirenone,unclear,38,1.8210711479187012,0.04477611940298507,True,0,0.7059404491104632,0.5833333333333334,False,0.8877734942680947,True,Filgotinib
CVCL_1094,plate12,Ouabain (Octahydrate),unclear,36,2.345144748687744,0.004975124378109453,True,3,0.9869505298101955,1.0,True,1.1126294047794043,False,Filgotinib
CVCL_1094,plate12,Gefitinib,EGFR/ERBB inhibitor,54,1.5094083547592163,0.014925373134328358,True,0,0.7323188273862354,0.8125,True,0.9992652424879084,True,Uridine
CVCL_1094,plate12,Methylthiouracil,unclear,62,1.3007110357284546,0.7412935323383084,False,0,0.6365768439609021,0.8125,True,0.9452720882492652,True,Uridine
CVCL_1094,plate12,Binimetinib,MEK inhibitor,39,1.723236083984375,0.004975124378109453,True,0,0.7180549525769018,0.375,False,0.9331028823428312,True,Methylthiouracil
CVCL_1094,plate12,Perindopril (erbumine),unclear,33,1.5612895488739014,0.7910447761194029,False,0,0.5838664062005441,0.125,False,0.8591079183900554,True,Canagliflozin (hemihydrate)
CVCL_1094,plate12,Dapagliflozin,Glucose transporter inhibitor,53,1.4353947639465332,0.19900497512437812,False,0,0.6293694421692899,0.5,False,0.8473789436325613,True,Uridine
CVCL_1094,plate12,Uridine,unclear,69,1.3759214878082275,0.07960199004975124,False,0,0.7903375588966561,1.0,True,1.1094450344666553,False,Methylthiouracil
CVCL_1094,plate12,Adagrasib,RAS inhibitor,44,1.4149295091629028,0.835820895522388,False,0,0.6209377799815037,0.375,False,0.865623840249453,True,Ataluren
CVCL_1094,plate12,Bestatin (hydrochloride),unclear,35,1.5613517761230469,0.5970149253731343,False,0,0.6395087036206625,0.375,False,0.8643215417931599,True,Uridine
CVCL_1094,plate12,Ataluren,unclear,69,1.3216490745544434,0.3333333333333333,False,0,0.6481493000536909,0.6875,False,0.9506766085295609,True,Canagliflozin (hemihydrate)
CVCL_1094,plate12,Canagliflozin (hemihydrate),Glucose transporter inhibitor,62,1.3200116157531738,0.6368159203980099,False,0,0.6651599880412415,0.9375,True,0.9752662502726432,True,Uridine
CVCL_1094,plate12,Brimonidine,Adrenoceptor agonist,44,1.4909192323684692,0.2537313432835821,False,0,0.6404332711543035,0.75,False,0.9053581841893481,True,Methylthiouracil
CVCL_1094,plate12,Filgotinib,JAK/STAT inhibitor,51,1.4945391416549683,0.01990049751243781,True,1,0.7474860124020725,0.9375,True,1.016425835890219,False,Canagliflozin (hemihydrate)
CVCL_1094,plate12,Esmolol (hydrochloride),unclear,49,1.4776079654693604,0.0845771144278607,False,0,0.6920773004690799,0.9375,True,0.9699126005669696,True,Filgotinib
CVCL_1094,plate12,Omeprazole,unclear,38,1.5160672664642334,0.6417910447761194,False,0,0.607127962624689,0.3125,False,0.8662419755783369,True,Uridine
CVCL_1094,plate12,Drospirenone,unclear,45,1.6252673864364624,0.004975124378109453,True,0,0.7085662958599661,0.625,False,0.8850728942734198,True,Canagliflozin (hemihydrate)
CVCL_1094,plate12,Ponatinib,Multi-TK inhibitor,41,1.707200288772583,0.004975124378109453,True,0,0.764557441292154,0.8125,True,0.9453611531000086,True,Uridine
CVCL_1097,plate12,Ouabain (Octahydrate),unclear,36,2.3473002910614014,0.004975124378109453,True,4,0.9030080607023608,1.0,True,1.0328742085040392,False,Ataluren
CVCL_1097,plate12,Gefitinib,EGFR/ERBB inhibitor,66,1.5430148839950562,0.014925373134328358,True,0,0.7867440637620389,0.9,True,0.9415950854765143,True,Brimonidine
CVCL_1097,plate12,Methylthiouracil,unclear,55,1.6667464971542358,0.009950248756218905,True,0,0.7836588021754171,0.6,False,0.924946518081619,True,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Binimetinib,MEK inhibitor,57,2.2765681743621826,0.004975124378109453,True,11,1.2016079462059845,1.0,True,1.2577577055759337,False,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Perindopril (erbumine),unclear,43,1.6706774234771729,0.09950248756218906,False,0,0.7164068795550328,0.6,False,0.8733381152891655,True,Ataluren
CVCL_1097,plate12,Dapagliflozin,Glucose transporter inhibitor,44,1.7626761198043823,0.004975124378109453,True,0,0.6993679276990564,0.45,False,0.8368041119794719,True,Uridine
CVCL_1097,plate12,Panobinostat,HDAC inhibitor,38,3.069692611694336,0.004975124378109453,True,37,1.3313734478394537,1.0,True,1.3786591839438018,False,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Uridine,unclear,74,1.513288974761963,0.009950248756218905,True,0,0.8441693910369161,0.95,True,1.0247875243903233,False,Ataluren
CVCL_1097,plate12,Adagrasib,RAS inhibitor,37,1.7057433128356934,0.18407960199004975,False,0,0.6931229423172108,0.45,False,0.8838203342050325,True,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Bestatin (hydrochloride),unclear,55,1.6523802280426025,0.009950248756218905,True,0,0.7439326305105137,0.65,False,0.8862712649630008,True,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Ataluren,unclear,72,1.5025763511657715,0.04477611940298507,True,0,0.8439335524362647,0.95,True,1.0318054111005457,False,Uridine
CVCL_1097,plate12,Canagliflozin (hemihydrate),Glucose transporter inhibitor,102,1.276911973953247,0.7761194029850746,False,0,0.7970222813253195,1.0,True,1.1638516881983563,False,Brimonidine
CVCL_1097,plate12,Brimonidine,Adrenoceptor agonist,67,1.4484144449234009,0.27860696517412936,False,0,0.7827409543550929,0.95,True,0.9932870816553507,True,Uridine
CVCL_1097,plate12,Filgotinib,JAK/STAT inhibitor,57,1.8410035371780396,0.004975124378109453,True,0,0.8139803457208449,0.65,False,0.9446233558800394,True,Brimonidine
CVCL_1097,plate12,Esmolol (hydrochloride),unclear,53,1.5266560316085815,0.22885572139303484,False,0,0.7146233374492541,0.65,False,0.9084820332469972,True,Canagliflozin (hemihydrate)
CVCL_1097,plate12,Omeprazole,unclear,51,1.7574429512023926,0.004975124378109453,True,0,0.851830836825209,0.8,True,0.9481172761752001,True,Brimonidine
CVCL_1097,plate12,Bicalutamide,Androgen receptor antagonist,36,1.8737272024154663,0.004975124378109453,True,0,0.7042012301642202,0.35,False,0.8201512956472932,True,Gefitinib
CVCL_1097,plate12,Drospirenone,unclear,34,1.8710049390792847,0.01990049751243781,True,0,0.6858034203988578,0.25,False,0.8193085374690768,True,Gefitinib
CVCL_1097,plate12,Budesonide,Glucocorticoid receptor agonist,39,1.8322051763534546,0.004975124378109453,True,0,0.795416135773424,0.8,True,0.9419719108741081,True,Uridine
CVCL_1097,plate12,Cinacalcet,unclear,35,1.7762072086334229,0.11442786069651742,False,0,0.6553387352938201,0.2,False,0.8633637386035216,True,Uridine
CVCL_1097,plate12,Methotrexate,DNA synthesis/repair inhibitor,32,1.8349735736846924,0.05472636815920398,False,0,0.6279843678630602,0.15,False,0.7907132456217794,True,Uridine
CVCL_1285,plate12,Lactate (calcium),unclear,50,1.5012964010238647,0.024875621890547265,True,0,0.6501295531778213,0.5588235294117647,False,0.7838492264494149,True,Uridine
CVCL_1285,plate12,Ouabain (Octahydrate),unclear,55,3.4347598552703857,0.004975124378109453,True,89,1.691618295050537,1.0,True,1.5486531918925908,False,Gefitinib
